index	ID	split	label	tweet_clean	tweet_raw_len	tweet_clean_len
3151	1355798072073146375	train	pharma	"This idea has a decisive ""FISHY STENCH""to it! Besides the FACT the article is from a U.S. publication. ""MSM BS SPIN BY DESIGN"" in a global ""Pfizer made VACCINE CRISIS""!LEARN THE REAL FACTS [USER] the FREE SPEECH ""REAL NEWS"" VLOG SITE.Join FREE."	42	42
3152	1371886467849592834	train	side-effect	[USER] I had the Oxford vaccine and within two weeks I had to go hospital with blood clots on my lungs. I have never had this before. It must be linked.	31	31
3153	1306237484012011521	train	side-effect	[USER] UK Talks of flu & covid vaccine (breaks down immunity) together. Been said every person who died with covid had that years flu vaccine. covid vaccine contents sterilise men & women. Africa 5g frequency triggers vaccine in body to cause thrombosis. Italy	43	43
3154	1370171714160713734	train	side-effect	"""A 39-year-old healthy single mother from Utah died four days after ... second dose of the Moderna COVID-19 vaccine..."" ""...family said that Kassidi Kurill “had more energy” than most people around her and was a happy person with no known health problems."" [URL]"	43	43
3155	1364253151747072001	train	pharma	[USER] the answer is easy - money. No doubt the vaccines were promised to corporate America, there is no money in the Oxford Vaccine, like there is no money in Vitamin D.	32	32
3156	1379568192993910784	train	side-effect	[USER] why do U.S. vaccines not get reported on when they are associated with the same symptoms as #astrazenecavaccine #oxfordvaccine?	20	20
3157	1403968853810417668	train	side-effect	Case report of 7 children who developed myocarditis/myopericarditis after receiving Pfizer vaccine. They developed chest pain following 2nd dose. The question is what is the true number, as this is the tip of iceberg (not all cases get diagnosed). 2/2 [URL]	41	41
3158	1254404086046191617	train	side-effect	Immunity no guarantee... So a vaccine that they are pushing for , would NOT guarentee public safety?? The whole thing is starting to stink real bad, as they keep tripping up with WHY we must remained locked down. About killing economy not a virus. [URL]	45	45
3159	1246798920983797760	train	pharma	[USER] [USER] Must be careful with Fauci. Dr. Fauci is on Team Vaccine. The man who sits on the Corona Virus Vaccine becomes the first Trillion Dollar Man! slot machine money bag heavy dollar sign tornado	29	36
3160	1365616298089193474	train	none	[USER] [USER] [USER] [USER] [USER] Same. Been all over the world and not had to have a vaccine for anything	20	20
3161	1365602772914159620	train	mandatory	Will we see court cases arising due to damage from the Covid vaccines? the government and 'experts' were pushing this swine Flu vaccine.	23	23
3162	1376782570373984260	train	side-effect	Something ain't right and the CDC director crying on TV proves it. I simply do not trust the government with telling the truth but to do what they do, withhold information. Fact Check: Have 966 people died after receiving the COVID vaccine? [URL]	43	43
3163	1442924815149453313	train	side-effect	"2/1 ""A woman died in New Zealand after being vaccinated with Pfizer, the Telegraph writes. The case was reported by the health ministry after an independent body investigated the cause of the woman’s death. "" [URL]"	36	36
3164	1404476177570426884	train	side-effect	[USER] [USER] [USER] That is why I am contacting attorney as my STATE GOP reps. I want some pressure on [USER] to get this vaccine in USA also and [USER] to advocate for shipping to US LOCATIONS TO ASAP. America really is being offered only ONE vaccine type with higher side effects we need choice	55	55
3165	1371638621086875649	train	side-effect	Eugenics 101: Around 60% of those who’ve died with Covid had a disability.Many elderly would rather not have had vaccine but herded/told they must. Deaths in the over 80s shot up exponentially immediately after and Pfizer admits it suppressed immunity for at least a week. thinking face [URL]	47	48
3166	1450062517129121793	train	ineffective	[USER] [USER] Aak yourself why they haven’t approved Novavax vaccine that is far more efficacious and safe as opposed to mRNA vaccines? Do some research. Don’t ge a sheep	29	29
3167	1399618789126201344	train	mandatory	Former Pfizer VP Tells RFK, Jr.: Young, Healthy People Shouldn’t Be Coerced Into Taking ‘Experimental’ Vaccines [URL]	17	17
3168	1298062483110809601	train	ineffective	Fact or Fiction, you decide: The upcoming coronavirus vaccines will be slow-acting euthanasia shots. Hence the desperation to censor all criticism of vaccines and even reject the Russian-made vaccine which isn’t a kill switch for the simple reason that Russia isn’t at war with	44	44
3169	1349862278003355650	train	ineffective	[USER] [USER] [USER] If any of the vaccine really works then why vaccinated travelers are also forced to take COVID test prior to their flight? FDA authorized to use vaccine, but what the vaccine good for? NOTHING#	37	37
3170	1334748854512726016	train	rushed	G shit before I ever even contemplate taking a COVID vaccine, I need to see all the Caucasians, government officials and the top 1% take it first, make sure no weird s**t going on then I’ll take it lol.	39	39
3171	1350852824804909057	train	ineffective	"[USER] Those who bought your vaccines are already weeping. Your credibility due to past history of huge vaccine scams is very low. ONLY POOR PEOPLE WHO HAVE NO OPTIONS WILL BUY ""Sinovac: Brazil results show Chinese vaccine 50.4% effective - BBC News"" [URL]"	43	43
3172	1301179775612940288	train	side-effect,conspiracy	UNFORTUNATELY PLANNED PLANDEMIC BY WORLD ECONOMIC FORUM DAVOS ELITES DEPOPULATION PROGRAM AND HUMAN STERILIZATION EXISTS FOR DECADES EUGENICS DO YOUR RESEARCHS TRANSHUMANISM VACCINES BILL GATES WAS IN CANADA LAST WEEK ALL RELATED CANSINO MODERNA GAVI [URL]	36	36
3173	1325895875772571648	train	none	[USER] let convicts get Covid vaccine first. Then he can’t use Covid19 as excuse to empty prisons. I’m not getting any vaccine.	22	22
3174	1334825360794456067	train	side-effect	[USER] [USER] Although Pfizer say the vaccine is safe, talking seriously, they don't believe themselves.	15	15
3175	1420260358955036672	train	pharma,side-effect	Absolute protection to shunning responsibility for adverse effects of its COVID-19 vaccine: Details of Pfizer’s contract with Albania raises eyebrows eh den shared screenshots of the confidential agreement, which in turn revealed the damning details [URL]	35	36
3176	1290380941995773952	train	pharma	Covid-19 vaccine global scam by big pharma (although the article was published in 2009), where this immense corruption is now even worse than ever - World Health Organisation ‘Mr Swine Flu’ Under Investigation for Gross Conflict of Interest - [URL]	40	40
3177	1296602531339149312	train	pharma	If we’re all locked down again wearing masks and college, school and work are all online, there is zero reason to get a flu shot. Unless the COVID vaccine is near I cannot see our government killing big Pharmas flu shot landfall of cash.	44	44
3178	1386719445595262983	train	side-effect	[USER] [USER] [USER] [USER] The Johnson & Johnson vaccine has caused blood clots in some people and some have even died.	21	21
3179	1219995104007610370	train	rushed	To say vaccines work is like a wholesale stamp of approval for every vaccine campaign pushed by WHO, CDC &bigpharma. Some vaccines have been helpful or some vaccines would be helpful if would show that we are aware of the anti-human bias inherent in the system & these entities.	49	49
3180	1326065238307983361	train	ineffective	[USER] All covid vaccines being developed are not intended to prevent infection, transmission, hospitalization, or death. So WTF are we even talking about right now?	25	25
3181	1328458578944958464	train	pharma	[USER] To these guys those curves are success. Those curves represent vaccine dose sales in the new year. We have all been duped by sociopaths who snuck into office. They see the covid-19 deaths in long-term care homes as savings in their budgets.	43	43
3182	1396467052416835593	train	side-effect	Heart Inflammation after Vaccine? under investigation [URL] CDC did not specify which vaccines. Israel ... a small number of cases of heart inflammation in people who had received Pfizer, though it had not yet drawn any conclusions. Most among at up to age 30.	44	44
3183	1375134737640083461	train	ineffective,side-effect	Does this make sense guys? It's time we rise and put a end to this shit before we regret it. The vaccinated are getting sick left and right. States with more vaccinated have higher virus spikes . Ridiculous. #Getoffthecouch [URL]	40	40
